Posting Date,Container No,Glue,Merge No,Lusture,Pulp,Lot No,Grade,FSC,Supplier,Item,Cone (Batches),Batch ID (Batches),Warehouse (Batches),Supplier Batch No (Batches),Item (Batches),Batch Quantity (Batches),Batch Uom (Batches),Box NO
12/12/25,MIJC-103,CENT.,.,BRIGHT,COTTON,29122020,A EVEN,,JILIN,600D/100F,5,AARSH SYNTHETICS,,,600D/100F,5.88,Nos,759
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052379,,,120D/48F RED TINT,23.92,Nos,379
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,0,12990521,,,120D/48F RED TINT,26.8,Nos,1
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,13,1299052107,,,120D/48F RED TINT,26.24,Nos,107
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,12990522,,,120D/48F RED TINT,36.88,Nos,2
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,14,129905284,,,120D/48F RED TINT,28.28,Nos,84
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,13,12990524,,,120D/48F RED TINT,25.3,Nos,4
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,9,129905225,,,120D/48F RED TINT,25.53,Nos,25
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052103,,,120D/48F RED TINT,26.61,Nos,103
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052366,,,120D/48F RED TINT,24.25,Nos,366
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,28,12990523,,,120D/48F RED TINT,10.12,Nos,3
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,14,1299052120,,,120D/48F RED TINT,26.14,Nos,120
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052138,,,120D/48F RED TINT,23.34,Nos,138
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052158,,,120D/48F RED TINT,22.73,Nos,158
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,11,1299052344,,,120D/48F RED TINT,30.62,Nos,344
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,7,1299052347,,,120D/48F RED TINT,20.65,Nos,347
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052360,,,120D/48F RED TINT,28.78,Nos,360
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052361,,,120D/48F RED TINT,22.49,Nos,361
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,14,1299052119,,,120D/48F RED TINT,28.34,Nos,119
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,129905210,,,120D/48F RED TINT,13.82,Nos,10
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990521,,,120D/48F RED TINT,30.6,Nos,1
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,129905211,,,120D/48F RED TINT,21.77,Nos,11
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990523,,,120D/48F RED TINT,32.8,Nos,3
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990524,,,120D/48F RED TINT,30.8,Nos,4
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990525,,,120D/48F RED TINT,29.1,Nos,5
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990527,,,120D/48F RED TINT,13.26,Nos,7
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990528,,,120D/48F RED TINT,15.64,Nos,8
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990529,,,120D/48F RED TINT,19.26,Nos,9
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990522,,,120D/48F RED TINT,32,Nos,2
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,SHIVAM SYNTHETICS,120D/48F RED TINT,0,12990526,,,120D/48F RED TINT,33,Nos,6
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052348,,,120D/48F RED TINT,22.04,Nos,348
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052349,,,120D/48F RED TINT,21.97,Nos,349
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052362,,,120D/48F RED TINT,22.87,Nos,362
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052345,,,120D/48F RED TINT,21.96,Nos,345
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052332,,,120D/48F RED TINT,22.27,Nos,332
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052315,,,120D/48F RED TINT,23.06,Nos,315
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052300,,,120D/48F RED TINT,22.79,Nos,300
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052236,,,120D/48F RED TINT,23.01,Nos,236
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,YOGI ENTERPRISE,120D/48F RED TINT,12,1299052360,,,120D/48F RED TINT,22.41,Nos,360
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,14,129905230,,,120D/48F RED TINT,26.64,Nos,30
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,30,1299052323,,,120D/48F RED TINT,14.78,Nos,323
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,28,1299052325,,,120D/48F RED TINT,20.42,Nos,325
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,39,1299052321,,,120D/48F RED TINT,14.76,Nos,321
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,14,1299052140,,,120D/48F RED TINT,27.6,Nos,140
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,16,129905267,,,120D/48F RED TINT,17.75,Nos,67
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,11,1299052131,,,120D/48F RED TINT,24.14,Nos,131
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,28,1299052329,,,120D/48F RED TINT,19.81,Nos,329
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,13,1299052136,,,120D/48F RED TINT,26.07,Nos,136
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,29,1299052330,,,120D/48F RED TINT,19.86,Nos,330
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,14,1299052285,,,120D/48F RED TINT,23.27,Nos,285
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,16,129905268,,,120D/48F RED TINT,17.7,Nos,68
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,22,129905262,,,120D/48F RED TINT,22.32,Nos,62
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,29,1299052327,,,120D/48F RED TINT,14.85,Nos,327
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,41,1299052322,,,120D/48F RED TINT,14.6,Nos,322
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,30,1299052326,,,120D/48F RED TINT,15.09,Nos,326
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,13,129905296,,,120D/48F RED TINT,23.15,Nos,96
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052352,,,120D/48F RED TINT,22.82,Nos,352
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052109,,,120D/48F RED TINT,24.51,Nos,109
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,129905270,,,120D/48F RED TINT,24.37,Nos,70
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,129905291,,,120D/48F RED TINT,23.54,Nos,91
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052108,,,120D/48F RED TINT,24.53,Nos,108
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,28,1299052324,,,120D/48F RED TINT,20.57,Nos,324
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,14,1299052116,,,120D/48F RED TINT,28.32,Nos,116
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,14,1299052114,,,120D/48F RED TINT,28.48,Nos,114
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,23,1299052452,,,120D/48F RED TINT,24.35,Nos,452
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,13,1299052253,,,120D/48F RED TINT,13.72,Nos,253
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,20,1299052457,,,120D/48F RED TINT,22.27,Nos,457
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,20,1299052455,,,120D/48F RED TINT,22.4,Nos,455
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,20,1299052454,,,120D/48F RED TINT,21.86,Nos,454
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,23,1299052451,,,120D/48F RED TINT,20.83,Nos,451
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,23,1299052450,,,120D/48F RED TINT,19.66,Nos,450
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,31,1299052329,,,120D/48F RED TINT,29.32,Nos,329
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052175,,,120D/48F RED TINT,24.4,Nos,175
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,10,129905229,,,120D/48F RED TINT,24.46,Nos,29
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,30,12990523,,,120D/48F RED TINT,19.07,Nos,3
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,9,129905223,,,120D/48F RED TINT,25.37,Nos,23
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,9,129905230,,,120D/48F RED TINT,25.91,Nos,30
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,10,129905211,,,120D/48F RED TINT,24.69,Nos,11
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,129905243,,,120D/48F RED TINT,26.4,Nos,43
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,9,129905226,,,120D/48F RED TINT,25.67,Nos,26
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,2,129905237,,,120D/48F RED TINT,25.4,Nos,37
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,11,1299052369,,,120D/48F RED TINT,25.98,Nos,369
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,9,129905220,,,120D/48F RED TINT,25.65,Nos,20
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,13,129905235,,,120D/48F RED TINT,25.2,Nos,35
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,9,129905218,,,120D/48F RED TINT,25.5,Nos,18
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,8,1299052345,,,120D/48F RED TINT,24.01,Nos,345
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,33,12990521,,,120D/48F RED TINT,21.15,Nos,1
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,33,12990522,,,120D/48F RED TINT,21.33,Nos,2
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,16,1299052444,,,120D/48F RED TINT,20.81,Nos,444
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052441,,,120D/48F RED TINT,21.43,Nos,441
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,15,1299052446,,,120D/48F RED TINT,19.5,Nos,446
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,12,1299052433,,,120D/48F RED TINT,21.2,Nos,433
12/12/25,MIJC-129,.,.,.,COTTON,9052022,.,,AARSH SYNTHETICS,120D/48F RED TINT,9,129905231,,,120D/48F RED TINT,25.26,Nos,31
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220627,,,120D/31F,22.4,Nos,27
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220629,,,120D/31F,21.9,Nos,29
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220640,,,120D/31F,22.9,Nos,40
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220652,,,120D/31F,26.1,Nos,52
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220612,,,120D/31F,20.5,Nos,12
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220614,,,120D/31F,19.7,Nos,14
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220641,,,120D/31F,19.7,Nos,41
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220645,,,120D/31F,17.6,Nos,45
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220626,,,120D/31F,19.8,Nos,26
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220647,,,120D/31F,21.3,Nos,47
12/12/25,MIJC-193,LOW,.,DULL,COTTON,22062022,AA UNEVEN,,JILIN,120D/31F,8,193220625,,,120D/31F,18.2,Nos,25
